key,junshu,tenban_junshu_p,chiban_junshu_p,chokufu,chokushi,kuubou,tenban_kan,tenban_gon,tenban_shin,tenban_son,tenban_ri,tenban_kun,tenban_da,tenban_ken,chiban_kan,chiban_gon,chiban_shin,chiban_son,chiban_ri,chiban_kun,chiban_da,chiban_ken,kyusei_kan,kyusei_gon,kyusei_shin,kyusei_son,kyusei_ri,kyusei_kun,kyusei_da,kyusei_ken,hasshin_kan,hasshin_gon,hasshin_shin,hasshin_son,hasshin_ri,hasshin_kun,hasshin_da,hasshin_ken,hachimon_kan,hachimon_gon,hachimon_shin,hachimon_son,hachimon_ri,hachimon_kun,hachimon_da,hachimon_ken
陽7局癸巳,庚,震,離,天英,景門,午未,癸,丁,庚,壬丙,戊,乙,辛,己,辛,己,癸,丁,庚,壬丙,戊,乙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局甲午,辛,坎,坎,天蓬,休門,辰巳,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局乙未,辛,壬,坎,天蓬,休門,辰巳,己,癸,丁,庚,壬丙,戊,乙,辛,辛,己,癸,丁,庚,壬丙,戊,乙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽7局丙申,辛,坤,坎,天蓬,休門,辰巳,丁,庚,壬丙,戊,乙,辛,己,癸,辛,己,癸,丁,庚,壬丙,戊,乙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽7局丁酉,辛,巽,坎,天蓬,休門,辰巳,壬丙,戊,乙,辛,己,癸,丁,庚,辛,己,癸,丁,庚,壬丙,戊,乙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽7局戊戌,辛,兌,坎,天蓬,休門,辰巳,癸,丁,庚,壬丙,戊,乙,辛,己,辛,己,癸,丁,庚,壬丙,戊,乙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽7局己亥,辛,艮,坎,天蓬,休門,辰巳,乙,辛,己,癸,丁,庚,壬丙,戊,辛,己,癸,丁,庚,壬丙,戊,乙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽7局庚子,辛,離,坎,天蓬,休門,辰巳,庚,壬丙,戊,乙,辛,己,癸,丁,辛,己,癸,丁,庚,壬丙,戊,乙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽7局辛丑,辛,坎,坎,天蓬,休門,辰巳,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽7局壬寅,辛,坤,坎,天蓬,休門,辰巳,丁,庚,壬丙,戊,乙,辛,己,癸,辛,己,癸,丁,庚,壬丙,戊,乙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽7局癸卯,辛,震,坎,天蓬,休門,辰巳,戊,乙,辛,己,癸,丁,庚,壬丙,辛,己,癸,丁,庚,壬丙,戊,乙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局甲辰,壬,坤,坤,天芮,死門,寅卯,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局乙巳,壬,壬,坤,天芮,死門,寅卯,戊,乙,辛,己,癸,丁,庚,壬丙,辛,己,癸,丁,庚,壬丙,戊,乙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽7局丙午,壬,坤,坤,天芮,死門,寅卯,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽7局丁未,壬,巽,坤,天芮,死門,寅卯,癸,丁,庚,壬丙,戊,乙,辛,己,辛,己,癸,丁,庚,壬丙,戊,乙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局戊申,壬,兌,坤,天芮,死門,寅卯,乙,辛,己,癸,丁,庚,壬丙,戊,辛,己,癸,丁,庚,壬丙,戊,乙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽7局己酉,壬,艮,坤,天芮,死門,寅卯,庚,壬丙,戊,乙,辛,己,癸,丁,辛,己,癸,丁,庚,壬丙,戊,乙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽7局庚戌,壬,離,坤,天芮,死門,寅卯,己,癸,丁,庚,壬丙,戊,乙,辛,辛,己,癸,丁,庚,壬丙,戊,乙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽7局辛亥,壬,坎,坤,天芮,死門,寅卯,壬丙,戊,乙,辛,己,癸,丁,庚,辛,己,癸,丁,庚,壬丙,戊,乙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽7局壬子,壬,坤,坤,天芮,死門,寅卯,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽7局癸丑,壬,震,坤,天芮,死門,寅卯,丁,庚,壬丙,戊,乙,辛,己,癸,辛,己,癸,丁,庚,壬丙,戊,乙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局甲寅,癸,震,震,天冲,傷門,子丑,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽7局乙卯,癸,壬,震,天冲,傷門,子丑,丁,庚,壬丙,戊,乙,辛,己,癸,辛,己,癸,丁,庚,壬丙,戊,乙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽7局丙辰,癸,坤,震,天冲,傷門,子丑,壬丙,戊,乙,辛,己,癸,丁,庚,辛,己,癸,丁,庚,壬丙,戊,乙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽7局丁巳,癸,巽,震,天冲,傷門,子丑,乙,辛,己,癸,丁,庚,壬丙,戊,辛,己,癸,丁,庚,壬丙,戊,乙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽7局戊午,癸,兌,震,天冲,傷門,子丑,庚,壬丙,戊,乙,辛,己,癸,丁,辛,己,癸,丁,庚,壬丙,戊,乙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽7局己未,癸,艮,震,天冲,傷門,子丑,己,癸,丁,庚,壬丙,戊,乙,辛,辛,己,癸,丁,庚,壬丙,戊,乙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽7局庚申,癸,離,震,天冲,傷門,子丑,戊,乙,辛,己,癸,丁,庚,壬丙,辛,己,癸,丁,庚,壬丙,戊,乙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽7局辛酉,癸,坎,震,天冲,傷門,子丑,癸,丁,庚,壬丙,戊,乙,辛,己,辛,己,癸,丁,庚,壬丙,戊,乙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽7局壬戌,癸,坤,震,天冲,傷門,子丑,壬丙,戊,乙,辛,己,癸,丁,庚,辛,己,癸,丁,庚,壬丙,戊,乙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽7局癸亥,癸,震,震,天冲,傷門,子丑,辛,己,癸,丁,庚,壬丙,戊,乙,辛,己,癸,丁,庚,壬丙,戊,乙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局甲子,戊,艮,艮,天任,生門,戌亥,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局乙丑,戊,兌,艮,天任,生門,戌亥,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽8局丙寅,戊,壬,艮,天任,生門,戌亥,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽8局丁卯,戊,坤,艮,天任,生門,戌亥,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局戊辰,戊,艮,艮,天任,生門,戌亥,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局己巳,戊,離,艮,天任,生門,戌亥,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽8局庚午,戊,坎,艮,天任,生門,戌亥,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局辛未,戊,坤,艮,天任,生門,戌亥,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽8局壬申,戊,震,艮,天任,生門,戌亥,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局癸酉,戊,巽,艮,天任,生門,戌亥,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局甲戌,己,離,離,天英,景門,申酉,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局乙亥,己,兌,離,天英,景門,申酉,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局丙子,己,壬,離,天英,景門,申酉,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局丁丑,己,坤,離,天英,景門,申酉,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽8局戊寅,己,艮,離,天英,景門,申酉,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽8局己卯,己,離,離,天英,景門,申酉,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局庚辰,己,坎,離,天英,景門,申酉,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽8局辛巳,己,坤,離,天英,景門,申酉,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽8局壬午,己,震,離,天英,景門,申酉,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局癸未,己,巽,離,天英,景門,申酉,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局甲申,庚,坎,坎,天蓬,休門,午未,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局乙酉,庚,兌,坎,天蓬,休門,午未,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局丙戌,庚,壬,坎,天蓬,休門,午未,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽8局丁亥,庚,坤,坎,天蓬,休門,午未,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽8局戊子,庚,艮,坎,天蓬,休門,午未,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局己丑,庚,離,坎,天蓬,休門,午未,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽8局庚寅,庚,坎,坎,天蓬,休門,午未,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽8局辛卯,庚,坤,坎,天蓬,休門,午未,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局壬辰,庚,震,坎,天蓬,休門,午未,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局癸巳,庚,巽,坎,天蓬,休門,午未,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局甲午,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局乙未,辛,兌,坤,天芮,死門,辰巳,丙,庚,戊,壬,癸,己,辛丁,乙,庚,戊,壬,癸,己,辛丁,乙,丙,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局丙申,辛,壬,坤,天芮,死門,辰巳,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽8局丁酉,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局戊戌,辛,艮,坤,天芮,死門,辰巳,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽8局己亥,辛,離,坤,天芮,死門,辰巳,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局庚子,辛,坎,坤,天芮,死門,辰巳,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局辛丑,辛,坤,坤,天芮,死門,辰巳,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽8局壬寅,辛,震,坤,天芮,死門,辰巳,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽8局癸卯,辛,巽,坤,天芮,死門,辰巳,壬,癸,己,辛丁,乙,丙,庚,戊,庚,戊,壬,癸,己,辛丁,乙,丙,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局甲辰,壬,震,震,天冲,傷門,寅卯,庚,戊,壬,癸,己,辛丁,乙,丙,庚,戊,壬,癸,己,辛丁,乙,丙,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽8局乙巳,壬,兌,震,天冲,傷門,寅卯,己,辛丁,乙,丙,庚,戊,壬,癸,庚,戊,壬,癸,己,辛丁,乙,丙,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽8局丙午,壬,壬,震,天冲,傷門,寅卯,癸,己,辛丁,乙,丙,庚,戊,壬,庚,戊,壬,癸,己,辛丁,乙,丙,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽8局丁未,壬,坤,震,天冲,傷門,寅卯,辛丁,乙,丙,庚,戊,壬,癸,己,庚,戊,壬,癸,己,辛丁,乙,丙,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽8局戊申,壬,艮,震,天冲,傷門,寅卯,戊,壬,癸,己,辛丁,乙,丙,庚,庚,戊,壬,癸,己,辛丁,乙,丙,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽8局己酉,壬,離,震,天冲,傷門,寅卯,乙,丙,庚,戊,壬,癸,己,辛丁,庚,戊,壬,癸,己,辛丁,乙,丙,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,生門,傷門,杜門,景門,死門,驚門,開門,休門
